Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1193","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1199","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1204","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1209","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1213","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1217","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1220","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1223","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1227","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1231","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1235","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1240","","Official data"
"FBS","Food Balance Sheets","137","Mauritius","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1244","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","103874","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","105340","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","106724","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","108056","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","109382","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","110732","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","112117","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","113530","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","114968","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","116423","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","117886","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","119361","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","120847","","Official data"
"FBS","Food Balance Sheets","138","Mexico","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","122332","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2397","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2420","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2443","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2469","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2496","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2527","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2559","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2595","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2633","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2672","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2713","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2754","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2796","","Official data"
"FBS","Food Balance Sheets","141","Mongolia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2839","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","617","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","618","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","619","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","619","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","620","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","273","Montenegro","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","621","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","28710","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","29021","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","29311","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","29587","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","29856","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","30125","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","30395","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","30667","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","30955","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","31277","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","31642","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","32059","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","32521","","Official data"
"FBS","Food Balance Sheets","143","Morocco","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","33008","","Official data"
